gene	Cardiomyocyte	Chondrocyte	Choroid plexus	Dorsal midbrain neuron	Endothelial cell	Epithelial cell	Erythrocyte	Facial fibroblast	Fibroblast	Forebrain neuron	Forebrain radial glia cell	Ganglion	Hepatocyte	Immune cell	Keratinocyte	Limb fibroblast	Macrophage	Meninges cell	Mid-/hindbrain and spinal cord neuron	Myoblast	Olfactory epithelial cell	Radial glia cell	Smooth muscle cell	Spinal cord neuron	Thalamus neuron
Htra4	8.35734e-07	3.57416e-06	0	6.86198e-06	2.90832e-06	9.78851e-06	2.137e-06	1.23945e-06	5.76691e-06	6.43122e-06	1.33846e-05	1.41497e-05	3.37497e-07	0	1.48237e-06	7.41542e-06	1.94888e-05	4.23147e-06	3.95781e-06	4.52448e-06	7.23828e-06	5.16212e-05	1.71072e-05	1.49283e-06	6.17117e-06
Ibsp	7.95905e-05	0.0130205	6.90562e-05	0.000164206	0.000252318	0.000182967	6.29201e-05	0.000161651	0.000170879	0.000170729	0.000200222	0.000186415	8.99952e-05	0.000113162	0.000396113	0.000187114	0.000339776	0.000241601	0.000140235	0.000178322	0.00015704	0.000172144	0.000225922	0.000106808	0.000145759
Ict1os	2.1937e-06	4.2531e-06	0	2.50246e-06	0	6.15629e-06	2.3915e-06	6.02317e-06	1.72474e-06	0	6.86696e-06	3.2887e-06	0	0	0	4.34851e-06	2.58822e-06	7.6816e-06	7.32332e-06	3.1138e-06	1.32052e-05	8.84935e-06	2.72579e-06	7.06059e-06	1.88342e-05
Idi2	1.44218e-06	1.47328e-06	5.30776e-06	0	0	8.40157e-06	6.75626e-07	8.25448e-06	1.27913e-06	3.32467e-06	2.70901e-06	7.79176e-06	1.32507e-06	3.23705e-06	0.000659182	1.54143e-06	1.45118e-06	1.00166e-06	1.23094e-06	2.69823e-06	2.56611e-06	7.95387e-06	1.09794e-06	1.24016e-06	0
Ifit1	3.16207e-06	9.82532e-07	0	2.25705e-06	1.52407e-06	4.95566e-06	8.79576e-07	1.25558e-05	7.75068e-06	3.43508e-07	1.15455e-06	1.8996e-06	3.43016e-06	3.82778e-06	2.22595e-05	1.57813e-06	1.09014e-05	1.02499e-05	1.7524e-06	3.47657e-06	1.01498e-05	0	2.15317e-06	1.36505e-06	0
Ifitm5	2.53719e-05	0.00143037	1.22217e-05	2.95953e-05	1.78642e-05	3.2068e-05	6.9574e-06	2.31729e-05	2.59082e-05	5.65711e-05	4.49055e-05	4.44233e-05	2.17595e-05	2.00341e-05	5.97417e-05	5.45513e-05	7.09255e-05	4.54852e-05	3.54571e-05	3.15592e-05	1.35264e-05	4.08489e-05	4.70567e-05	2.45591e-05	2.72414e-05
Igf1	0.000348519	0.00147627	0.000251383	0.000257437	0.00137428	0.00120328	0.000567262	0.00155349	0.00262569	0.00014514	0.000259654	0.000680637	0.000123997	0.000866917	0.000349129	0.00283196	0.00240517	0.00141153	0.000257396	0.00144248	0.000292909	0.000407821	0.00161283	0.000232457	0.000208198
Igf1os	0	1.61446e-05	0	1.99936e-06	2.39696e-05	1.30049e-05	2.74168e-06	2.77822e-05	3.073e-05	9.7542e-07	0	6.90549e-06	5.89857e-07	4.28796e-06	4.94889e-06	3.98457e-05	1.51069e-05	1.87561e-05	4.95817e-06	1.67043e-05	9.90393e-06	1.03467e-05	1.61265e-05	2.81291e-06	1.5696e-06
Igf2	0.00679709	0.0218054	0.00327908	0.00211213	0.0110089	0.0123803	0.00406807	0.0110299	0.0173562	0.00176891	0.0030189	0.00362879	0.00291277	0.0074573	0.00769174	0.0144364	0.0145689	0.0178879	0.00164376	0.013402	0.00368661	0.00248423	0.0105302	0.00173352	0.00169222
Igfbp2	0.000191492	0.00103247	0.00625903	0.00106341	0.00101319	0.00171794	0.000471658	0.0015487	0.00155912	0.00123622	0.00147261	0.000980322	0.000131486	0.000702306	0.00209863	0.0013246	0.00202468	0.0059366	0.000614542	0.00108919	0.00242977	0.00196727	0.00120903	0.000621952	0.000531236
Igfbp5	0.0012212	0.00401014	0.000341742	0.000549225	0.00188273	0.00280244	0.000676355	0.0020413	0.00330186	0.000413382	0.000753392	0.00152008	0.000193159	0.00132891	0.00234929	0.0041129	0.00273269	0.00321065	0.00077928	0.00256369	0.00172385	0.00221995	0.0019671	0.000800467	0.000494636
Ikzf2	7.38769e-05	0.000106358	6.49902e-05	0.000160461	6.83803e-05	0.000292573	2.88943e-05	0.000143282	0.00013939	0.000114406	0.000193708	0.0001408	1.16942e-05	3.98598e-05	0.000828349	0.000134708	0.000101748	0.000193168	0.000107165	7.54088e-05	0.000462726	0.00025718	0.000105751	0.000107347	0.000146859
Il11	2.36821e-06	1.05583e-05	0	5.77288e-06	4.09438e-06	8.23354e-06	1.50251e-06	4.35902e-06	7.05128e-06	2.35659e-05	2.44017e-06	1.99336e-05	6.04051e-07	2.84295e-06	1.14935e-05	1.11004e-05	3.44464e-06	5.0879e-06	6.97999e-06	3.09203e-06	0	3.06673e-06	1.45826e-06	1.21682e-05	2.22417e-05
Il1rapl1	6.25459e-05	0.000510015	6.14057e-05	0.00047774	0.000292943	0.000294859	8.3787e-05	0.000627543	0.000502426	0.000335134	0.000338659	0.000587552	2.01353e-05	0.000160586	5.26213e-05	0.00103109	0.000290079	0.000408712	0.00157643	0.000131546	0.000289344	0.000758372	0.000405746	0.00110361	0.000612973
Il1rapl2	3.43369e-05	0.00042988	4.6578e-05	0.000120416	0.000124587	0.000134872	4.06465e-05	0.000309863	0.000596274	6.908e-05	6.82472e-05	0.000141095	1.37585e-05	4.93763e-05	6.89442e-05	0.000590524	0.000298058	0.000295554	0.00040419	0.000377223	0.00020281	7.42098e-05	0.000123358	0.000153951	0.000112213
Il1rl1	9.5981e-07	1.01693e-05	0	0	1.0882e-05	8.32276e-06	4.85106e-06	1.28597e-05	0.000126731	4.51075e-06	1.09477e-06	4.37868e-06	1.18996e-05	4.09451e-06	2.72333e-05	1.50126e-05	3.80012e-05	0	1.14844e-06	8.49917e-06	4.65848e-06	6.86828e-06	3.93941e-06	5.63801e-06	2.07502e-06
Il2ra	9.86534e-06	3.23598e-06	4.49552e-06	4.27864e-06	2.08755e-06	0.000196672	3.0269e-06	7.62183e-06	1.14156e-05	2.04611e-06	9.24187e-06	2.37659e-06	1.595e-06	2.01542e-05	1.04947e-05	4.71406e-06	8.58766e-06	1.47539e-05	2.52257e-06	4.919e-06	1.89667e-05	7.26348e-06	5.71797e-06	2.21361e-06	1.46388e-06
Il7	7.40064e-07	1.15744e-05	9.77218e-06	7.01679e-07	1.17136e-05	0.000156873	5.05169e-06	1.37483e-05	1.34322e-05	2.24408e-06	9.30434e-07	6.88877e-06	3.94106e-06	8.24463e-06	1.32804e-05	6.82323e-06	2.57007e-05	1.11617e-05	2.66221e-06	3.19919e-06	2.64793e-05	9.5173e-06	1.90166e-05	7.19976e-06	1.09607e-05
Ildr1	4.4936e-06	6.0473e-06	0	6.00046e-06	1.47785e-06	4.28456e-05	3.64152e-06	8.16409e-06	3.99871e-06	3.78419e-06	9.63692e-07	1.01113e-05	2.41344e-07	2.4197e-06	4.50589e-05	5.64063e-06	9.57341e-06	6.47616e-06	2.47727e-06	7.04871e-06	0.000152894	6.53694e-06	6.45379e-06	1.64779e-06	0
Ildr2	2.92709e-05	4.83935e-05	0.000162094	5.85089e-05	5.04154e-05	6.734e-05	2.23719e-05	2.60071e-05	8.49011e-05	4.64831e-05	0.00025222	7.0803e-05	5.66954e-06	4.50628e-05	2.34292e-05	5.53067e-05	9.01921e-05	0.000897058	6.3641e-05	2.65549e-05	0.000120388	0.000554981	6.40389e-05	3.47781e-05	7.03977e-05
Immp2l	0.000161626	0.000422444	9.18559e-05	0.00022322	0.00042366	0.000568944	7.6675e-05	0.000649486	0.000304827	0.000159197	0.000257167	0.000197481	6.90083e-05	0.000121062	0.000511367	0.000494459	0.000311798	0.000308351	0.000228542	0.000401864	0.000786635	0.000210687	0.000218201	0.00022827	0.00023452
Impg2	5.76875e-06	2.01679e-05	0	1.06242e-05	1.82116e-05	1.93063e-05	6.64028e-06	3.27698e-05	2.72966e-05	2.10772e-05	4.08002e-06	1.43405e-05	1.29512e-06	0	1.92337e-05	2.1607e-05	1.16735e-05	5.87073e-05	1.39791e-05	9.46275e-06	1.52015e-05	1.62125e-05	1.34543e-05	1.26769e-05	4.59946e-06
Ina	9.21014e-05	0.000256094	0.000128417	0.00490868	0.000181228	0.000353395	0.000149142	0.000179515	0.000269724	0.00222999	0.000882356	0.00419689	9.48135e-05	0.000289568	0.00024022	0.000152338	0.000210157	0.000571675	0.00367934	0.00014717	0.0025855	0.00169968	0.000355029	0.00374877	0.00642842
Inca1	1.06038e-05	1.40428e-05	0	2.42793e-06	8.95648e-06	1.9898e-05	2.52049e-06	1.0955e-05	4.96043e-06	2.67372e-06	1.83544e-05	5.53858e-06	4.87388e-06	5.60903e-06	1.64658e-06	1.07696e-05	1.26825e-05	1.07589e-05	7.0192e-06	1.57939e-05	2.75395e-05	2.60535e-05	4.58182e-06	3.97752e-06	1.19875e-05
Inmt	1.16691e-06	1.27168e-05	0	5.85017e-06	1.58028e-05	1.90667e-05	1.03315e-05	1.42718e-05	1.17079e-05	6.84832e-07	7.64818e-06	3.27251e-06	1.45489e-06	5.61679e-06	8.60116e-06	1.47203e-05	2.75226e-05	4.89152e-06	1.34732e-06	2.20384e-06	0	1.44963e-05	1.11847e-05	3.76743e-06	0
Inpp4b	0.000101154	0.000373733	2.47114e-05	0.000228599	0.000559263	0.000321068	9.95227e-05	0.000822984	0.000671931	5.28361e-05	8.59892e-05	0.000192132	2.62101e-05	0.000152992	0.000119355	0.000577679	0.0004853	0.000271723	0.000485188	0.000838081	0.000152585	0.000270743	0.000313747	0.000277894	0.000267842
Insm2	6.56683e-07	1.97911e-06	7.84022e-06	1.22458e-05	0	6.12714e-06	5.62294e-07	6.46148e-06	2.19284e-06	1.16555e-05	7.056e-06	3.76193e-05	5.42124e-07	4.98328e-06	0	1.02015e-06	1.57823e-06	1.21801e-06	9.81046e-06	3.53133e-06	0	1.02439e-05	4.07472e-06	9.68552e-06	5.51513e-06
Iqcj	4.7593e-06	1.49343e-05	1.16528e-05	5.97821e-05	1.40351e-05	1.76447e-05	7.69215e-06	1.57578e-05	1.29441e-05	5.68411e-05	3.16164e-05	7.00533e-05	4.19346e-06	3.35051e-06	2.00801e-05	2.68853e-05	1.29748e-05	1.80273e-05	0.000124995	7.45667e-06	4.90305e-05	3.69791e-05	1.54515e-05	4.63929e-05	0.000125335
Iqub	4.19935e-06	6.9235e-06	0.00037779	4.13468e-06	5.8261e-06	4.53613e-05	3.42666e-06	4.62815e-06	5.97735e-06	7.96317e-06	1.19058e-05	1.43237e-05	3.55847e-07	1.53411e-06	3.86908e-06	9.52283e-06	4.77802e-06	7.8003e-06	1.18969e-05	2.66036e-06	0.000113412	0.000110345	4.84544e-06	5.58865e-06	7.34062e-06
Irx6	7.34443e-06	8.36514e-06	0	3.24097e-05	3.84987e-06	1.49071e-05	1.19026e-06	2.62019e-05	1.0245e-05	6.839e-07	8.32769e-06	6.10769e-06	7.00033e-07	2.1726e-06	4.46681e-05	6.87241e-06	8.20257e-06	3.61205e-06	1.51304e-05	1.71996e-06	0	1.76939e-05	7.10769e-06	1.57336e-05	1.85179e-06
Isl1	1.79498e-05	2.79895e-05	1.01945e-05	6.54776e-05	2.0533e-05	8.42826e-05	2.0947e-05	7.37647e-05	4.4334e-05	4.62309e-05	0.000104446	0.000759119	5.06214e-06	2.57623e-05	1.6143e-05	2.98646e-05	3.15052e-05	3.0854e-05	0.000205001	6.41194e-05	7.24064e-05	6.34466e-05	1.97734e-05	7.80831e-05	7.27967e-05
Isx	0	3.50751e-06	0	2.61343e-06	2.12785e-06	0.000149863	5.1488e-06	1.32236e-06	6.67549e-06	3.39909e-06	1.24643e-06	7.82553e-06	1.13765e-06	0	2.07473e-06	1.1888e-06	3.59779e-06	7.60264e-06	1.56385e-06	4.78339e-07	0	2.71438e-06	1.85459e-05	2.25165e-06	0
Itga1	0.000453165	0.000211654	6.63985e-05	5.84088e-05	0.00077098	0.000392726	0.000156812	0.000229123	0.000281091	5.90658e-05	0.000103315	0.000126474	4.51988e-05	0.000126688	0.000172357	0.000232363	0.000264126	0.000426902	5.59701e-05	0.00018023	0.000112316	9.43287e-05	0.000754581	6.1566e-05	8.43639e-05
Itga2	2.74555e-05	6.2279e-05	1.68408e-05	1.24648e-05	0.000631413	0.000177526	6.89324e-05	6.68739e-05	6.75051e-05	2.24638e-05	3.98566e-05	3.37797e-05	7.38771e-06	6.57082e-05	0.000104196	7.62484e-05	6.1979e-05	6.06366e-05	2.08141e-05	4.16862e-05	0	6.5503e-05	0.000129941	1.85233e-05	2.71093e-05
Itga4	5.3974e-05	0.000108831	4.61324e-05	8.03105e-05	0.000200056	0.000301832	0.000123137	0.000334966	0.00027791	8.41812e-05	9.3644e-05	0.00013359	0.000285773	0.000300032	0.000118105	0.000140836	0.000404821	0.000140494	7.45655e-05	0.000694623	0.000166064	8.15923e-05	0.00020808	5.54232e-05	4.59072e-05
Itgb6	2.9377e-06	6.54279e-06	0	5.17031e-06	1.05386e-05	4.74541e-05	3.68854e-06	1.95463e-05	1.18343e-05	3.68214e-06	1.31981e-05	9.77212e-06	2.62993e-06	3.58164e-06	7.97816e-05	1.14438e-05	2.46595e-05	2.18389e-05	6.15061e-06	0.000202465	0.000117313	8.35541e-06	1.31459e-05	4.28112e-06	1.74947e-06
Itgb8	6.79152e-05	8.89398e-05	5.75743e-05	0.000101133	7.74498e-05	0.000133413	2.92044e-05	0.000170328	9.48182e-05	6.41533e-05	0.000660902	0.000151204	6.23463e-06	2.27045e-05	6.44608e-05	0.00021516	7.66642e-05	0.000203282	0.000124213	6.22663e-05	0.00010751	0.000697641	0.000138296	0.000120054	9.92802e-05
Itgbl1	3.33177e-05	0.000467297	8.70293e-06	9.61486e-05	0.000122958	0.000180176	3.63625e-05	0.000110215	0.000165372	0.000103736	0.000128332	0.000183372	1.19358e-05	6.86992e-05	8.74859e-05	0.000213023	0.000162962	0.00127344	0.00017307	6.2281e-05	0.00013722	0.000163526	0.000106275	0.000150951	9.16907e-05
Itm2a	0.00148937	0.00754404	0.00072245	0.0010669	0.003405	0.00384814	0.00162609	0.00367466	0.00735479	0.00103434	0.00169371	0.001777	0.00075234	0.00243488	0.00222313	0.00407683	0.00594926	0.00432202	0.000971505	0.00976955	0.00164699	0.00173353	0.00347652	0.000975753	0.000990383
Itpr1	0.000348519	0.000455108	0.000694945	6.50435e-05	0.000798784	0.000525178	0.00015288	0.00057236	0.000455811	0.000325311	0.000250157	0.000145251	5.76817e-05	0.000211001	0.000139886	0.00059555	0.000410597	0.000535632	8.46406e-05	0.000332826	0.000350501	0.000256435	0.000520708	5.94489e-05	6.16154e-05
Jazf1	0.000184524	0.000233249	9.195e-05	0.000240778	0.000303495	0.0002143	3.9869e-05	0.000517577	0.000217186	0.000190938	0.00019208	0.000268119	1.44963e-05	7.4371e-05	0.000105138	0.000593473	0.000177199	0.000127335	0.000455659	0.000506621	0.000121418	0.000202978	0.000159405	0.000260905	0.000290275
Junos	1.64398e-05	3.51999e-05	9.09798e-06	2.28722e-05	3.71493e-05	5.62672e-05	1.32171e-05	5.07291e-05	3.44038e-05	2.92932e-05	5.10582e-05	3.99867e-05	3.98205e-06	7.7155e-06	5.34606e-05	4.90524e-05	3.51322e-05	5.75189e-05	3.13201e-05	3.28885e-05	0.000219499	6.15802e-05	2.89518e-05	2.02899e-05	1.55423e-05
Kbtbd13	6.18416e-07	5.98109e-06	0	0	2.25514e-06	1.48226e-05	2.35533e-06	6.80325e-06	8.27318e-06	9.70148e-06	2.01799e-06	9.52243e-07	6.44622e-07	4.57308e-06	2.95575e-06	4.676e-06	0	4.16946e-06	2.19337e-06	8.99896e-06	0	2.89774e-06	1.36637e-05	3.05051e-06	8.39606e-06
Kcna1	2.79982e-06	1.48562e-05	0	3.15352e-06	1.15423e-05	1.08701e-05	1.2001e-07	1.67203e-05	1.03574e-05	4.94992e-05	0	2.15776e-05	2.01312e-07	0	3.90276e-06	9.23188e-06	7.26116e-06	7.23258e-06	1.09963e-05	7.06274e-06	6.82445e-06	4.89985e-06	1.64634e-06	9.31609e-07	6.5821e-06
Kcna2	3.00992e-06	2.23778e-05	0	0.000107868	5.20226e-06	2.20324e-05	7.29817e-06	1.63991e-05	2.53671e-05	2.69641e-05	2.83099e-05	0.000171737	6.50263e-06	2.33392e-05	4.45745e-06	4.69782e-05	1.43196e-05	1.49417e-05	7.6694e-05	8.53167e-06	7.92427e-05	6.78385e-05	3.25047e-05	5.59395e-05	7.09643e-05
Kcna3	0	6.38932e-07	0	4.54723e-06	7.47402e-06	3.3449e-06	0	0	1.44602e-06	5.5483e-06	2.97498e-05	6.70513e-06	4.06467e-07	1.06142e-06	0	2.71464e-06	6.65611e-06	2.72339e-06	1.37074e-05	1.03336e-06	4.31034e-06	5.07661e-06	3.99482e-06	6.43632e-06	3.44258e-06
Kcnab1	3.40114e-05	0.000123778	0	0.000123054	0.000183007	0.000119681	2.89136e-05	0.000151918	0.000154743	6.66403e-05	3.98032e-05	0.000334092	1.09282e-05	7.48586e-05	5.4552e-05	0.000261559	0.000131605	0.000116914	0.000160559	6.974e-05	6.26177e-05	0.000108269	0.000159131	0.000129201	5.76564e-05
Kcnb2	2.8349e-05	0.000246592	1.64153e-05	0.000719116	0.000266876	0.000330464	5.89213e-05	0.000534259	0.000365685	0.000468721	0.000263288	0.00063017	1.63436e-05	8.47771e-05	8.12599e-05	0.000580288	0.000236882	0.000315462	0.0011445	0.000183706	0.000610079	0.000303649	0.000318884	0.000984968	0.000927008
Kcnc2	3.5603e-05	2.64659e-05	3.57898e-06	0.000129384	6.65553e-05	4.55766e-05	1.16284e-05	9.69396e-05	8.68767e-05	0.000137707	0.000109712	0.000150785	5.1323e-06	1.34877e-06	2.31246e-05	0.000104983	4.24704e-05	4.83936e-05	0.000306909	2.68244e-05	0.000215671	9.88685e-05	3.00557e-05	0.000778716	0.000431975
Kcnd2	0.000143382	0.000770897	3.70421e-05	0.00120333	0.000436963	0.000302284	0.000130388	0.000535132	0.000684375	0.000413229	0.00055083	0.000976209	2.87661e-05	0.00014781	0.000316442	0.00293667	0.000416919	0.000632453	0.00241482	0.000342559	0.000878658	0.0011621	0.000373092	0.00184472	0.00127138
Kcne2	1.28547e-05	1.01096e-05	0.00396762	9.22277e-06	5.37724e-06	3.47632e-05	2.40381e-05	5.22725e-06	7.57307e-06	1.20911e-05	2.80114e-05	3.06416e-05	5.88761e-06	1.28261e-05	1.17505e-05	5.93475e-06	2.5049e-05	5.08029e-05	1.17267e-05	7.74947e-06	4.61704e-05	2.58073e-05	6.09277e-06	1.0378e-05	1.5534e-05
Kcnh5	3.82128e-06	3.47043e-05	0	4.74914e-05	2.30438e-05	2.61212e-05	1.98956e-06	6.07019e-05	3.37458e-05	7.75485e-05	8.83182e-05	6.1851e-05	7.86587e-07	8.26744e-06	9.36142e-06	0.000115075	1.91396e-05	5.16171e-05	9.92596e-05	1.4223e-05	5.13375e-05	7.68295e-05	1.6542e-05	0.000223133	2.19323e-05
Kcnh7	0.000218265	9.10406e-05	2.47229e-05	0.00071288	5.25309e-05	0.000183916	3.98576e-05	0.000133984	0.000112426	0.00095753	0.00154596	0.000483217	2.39428e-05	8.32978e-05	0.000313259	0.000137716	0.000138585	0.000147057	0.00117276	6.44531e-05	0.000892019	0.00029579	7.49484e-05	0.00115465	0.000899489
Kcnh8	1.38244e-05	1.78523e-05	1.3086e-05	0.000132024	2.38253e-05	4.92521e-05	7.24431e-06	3.47905e-05	1.88022e-05	9.6735e-05	8.66458e-05	0.000166487	1.59362e-06	2.10589e-05	1.65841e-05	1.78715e-05	2.90876e-05	3.05569e-05	0.000224975	1.24788e-05	0.000457896	7.96131e-05	3.26057e-05	0.000249598	0.000252431
Kcnip4	8.05665e-05	0.000272225	0.000100075	0.00056011	0.000167936	0.000309798	7.07647e-05	0.00108584	0.000223375	0.000319727	0.000240477	0.000570118	3.36005e-05	7.7951e-05	0.00026944	0.000673527	0.000174974	0.000330456	0.00182455	0.000138859	0.00040582	0.000313511	0.000278914	0.00101695	0.00106222
Kcnj3	0.000108503	3.48087e-05	2.65601e-05	0.000124493	2.19461e-05	3.55004e-05	8.52751e-06	8.79993e-05	3.3812e-05	0.00027602	8.12415e-05	0.000138086	5.66396e-06	2.12849e-05	5.8264e-05	4.71092e-05	2.81613e-05	3.19595e-05	0.00021503	5.91822e-05	0.000352428	9.48323e-05	1.63324e-05	0.000231749	6.88143e-05
Kcnj6	6.9433e-05	1.69522e-05	0	0.000112929	1.10118e-05	1.26063e-05	6.95683e-06	3.08625e-05	1.63018e-05	1.86473e-05	2.07303e-05	5.77619e-05	3.34338e-06	1.3548e-05	1.474e-05	4.74172e-06	1.2752e-05	3.77609e-05	0.000127247	2.62727e-05	3.95429e-05	6.2809e-05	1.21116e-05	0.000258649	0.000321674
Kcnk13	1.36076e-06	8.96559e-06	0	7.86422e-06	1.90335e-05	3.03992e-05	6.65416e-06	3.84908e-05	1.79073e-05	1.26698e-05	8.18479e-06	8.59998e-06	3.20915e-06	0	5.92696e-06	1.05145e-05	4.47313e-05	2.69078e-05	1.03765e-05	0.000170691	2.25885e-05	2.44799e-05	2.01852e-05	1.69819e-05	2.11832e-05
Kcnk7	0	1.73376e-06	0	0	0	5.53718e-06	1.1724e-06	3.90318e-06	2.61607e-06	0	2.25757e-06	4.05916e-06	6.40978e-07	0	2.3734e-05	3.70923e-06	4.00312e-06	8.24331e-06	1.25756e-06	3.63474e-06	1.83516e-05	5.57052e-06	2.07318e-06	0	0
Kcnma1	4.97976e-05	0.00113017	2.25818e-05	0.000579525	0.000166586	0.000249219	6.23026e-05	0.000400971	0.00044221	0.000218846	0.000166076	0.000611533	3.08469e-05	7.65336e-05	0.000186543	0.000682937	0.000241011	0.000238861	0.00120014	0.00094961	0.000919367	0.000267488	0.000611208	0.000946705	0.00180861
Kcnmb2	2.10413e-05	2.14045e-05	0	0.000202524	1.33754e-05	6.74814e-05	7.11973e-06	2.47531e-05	3.19756e-05	8.70027e-05	4.96764e-05	0.000318298	3.56268e-06	1.0859e-05	3.75965e-05	2.60177e-05	2.13074e-05	0.000100953	0.000354642	1.40251e-05	0.000326881	7.48231e-05	4.30242e-05	0.000556493	0.000178448
Kcnn2	0.000307981	6.8381e-05	1.24676e-05	0.000324847	5.30777e-05	0.000120223	2.56193e-05	0.000151402	0.000122766	0.000679531	0.000491545	0.000306472	1.23866e-05	3.47753e-05	5.49556e-05	8.41129e-05	9.46993e-05	7.73391e-05	0.000464456	0.000181221	0.000212454	0.000411953	9.89103e-05	0.000434215	0.00021447
Kcnq1	0.00018377	3.33994e-05	0	1.58662e-05	8.61525e-05	3.99837e-05	1.87391e-05	3.45263e-05	2.21696e-05	1.92695e-05	1.01076e-05	2.21462e-05	5.31001e-06	1.10741e-05	2.85814e-05	4.05055e-05	2.36963e-05	2.92524e-05	1.85704e-05	8.70156e-05	4.37762e-05	1.45335e-05	2.60884e-05	3.46099e-05	2.29217e-05
Kcnq1ot1	0.00039504	0.0014619	0.000137099	0.000298225	0.000990234	0.000869076	0.000153586	0.00151058	0.00113399	0.000176925	0.000225922	0.000298549	6.62154e-05	0.000285428	0.000598227	0.0019423	0.000768193	0.00146452	0.000403356	0.0015619	0.000653923	0.000425909	0.000607639	0.000310279	0.000295445
Kcnq3	3.2098e-05	0.000120772	7.06159e-05	0.000422389	7.78571e-05	0.000102606	1.77601e-05	7.42824e-05	8.31396e-05	0.00185993	0.000212652	0.000365022	9.74362e-06	2.87806e-05	4.12826e-05	8.31632e-05	6.27225e-05	6.51453e-05	0.000633554	3.21892e-05	0.000241033	0.000321556	8.63385e-05	0.000480432	0.000837144
Kcnq5	0.000398569	0.00231035	0.000126537	0.000236406	0.000382149	0.000731815	8.22046e-05	0.00052516	0.000506179	0.000500352	0.000251922	0.000490835	4.16725e-05	0.00013713	0.000478502	0.00079069	0.000357095	0.00160521	0.000478187	0.000235302	0.000299467	0.000223945	0.000631843	0.000377957	0.00046894
Kcnt2	3.74765e-05	0.000234813	1.5026e-05	0.000170808	0.000148725	0.000131284	4.17134e-05	0.00022326	0.000202478	0.000159133	0.000115794	0.00018619	7.47137e-06	7.55682e-05	3.66688e-05	0.000405967	0.000172448	0.000521093	0.000264935	0.000155194	0.000108069	0.000124524	0.000176393	0.000245662	0.000237766
Kctd16	5.60395e-05	0.000181125	0	0.000110675	7.44819e-05	8.75459e-05	1.92238e-05	0.000117177	0.000115349	2.3172e-05	2.7498e-05	0.000352361	4.02254e-06	4.5645e-05	3.05025e-05	0.000484056	7.51416e-05	0.000120211	0.000367196	3.75359e-05	0.000737902	8.19252e-05	4.22861e-05	0.000200702	0.000142685
Kctd4	3.80261e-06	4.479e-05	1.39678e-05	0.000115506	1.04696e-05	1.59051e-05	3.48033e-06	1.59256e-05	1.94345e-05	0.000110982	4.06982e-05	9.12182e-05	3.0001e-06	1.47791e-05	5.21176e-06	1.3623e-05	1.38116e-05	1.92923e-05	0.000108315	1.2931e-05	8.90725e-05	9.6608e-05	1.80148e-05	0.000142683	4.1034e-05
Kctd8	7.03301e-05	0.000168335	0.000189703	0.000202031	5.66136e-05	0.00014804	2.01725e-05	0.000159848	0.000147005	7.36335e-05	3.02482e-05	0.000538411	8.13078e-06	3.38221e-05	5.78781e-05	0.000318354	7.18407e-05	0.0001375	0.000506571	4.5896e-05	0.000364574	0.000192617	7.04576e-05	0.000812185	6.12564e-05
Kera	2.80844e-06	3.27628e-05	0	5.28247e-06	2.78716e-05	4.0557e-05	7.25829e-06	4.7692e-05	0.000168942	1.44173e-05	1.43211e-05	1.20387e-05	3.4756e-06	1.63483e-05	4.72514e-05	7.44571e-05	2.59721e-05	2.28474e-05	8.24274e-06	3.05193e-05	1.61494e-05	3.40212e-06	1.63676e-05	9.0526e-06	8.03728e-06
Khdrbs2	4.66809e-05	0.000127678	1.19883e-05	0.000732414	0.000136502	0.000118685	3.46315e-05	0.000351043	0.00016726	0.00144832	0.000212517	0.000642422	1.42285e-05	6.10047e-05	4.77327e-05	0.000176714	0.000105272	0.000102747	0.0011141	4.25605e-05	0.000597428	0.000416081	0.000178514	0.000954665	0.00150036
Kif26b	0.000454203	0.000758064	3.69309e-05	0.000552863	0.000430281	0.000613878	9.95049e-05	0.00122562	0.00047351	0.000257582	0.000374585	0.0008508	3.44449e-05	0.000220081	0.000292908	0.000638298	0.000372632	0.000250988	0.000784104	0.000384958	0.000575349	0.000487116	0.000389974	0.000940811	0.000304419
Kirrel3	0.000106017	0.000373785	3.96106e-05	0.000849058	0.000428565	0.000355604	8.95974e-05	0.00069358	0.000567257	0.000955935	0.000281965	0.00065313	3.6535e-05	0.000109084	0.000390411	0.00232804	0.000296966	0.000297811	0.00142549	0.000288683	0.0012959	0.000475335	0.000260684	0.00198892	0.00154335
Kitl	0.000167039	0.000251416	7.9755e-05	0.000253746	0.000757646	0.000794265	0.000195282	0.000483869	0.000663582	0.000460483	0.000477285	0.000485879	8.70974e-05	0.000170519	0.000403873	0.000412257	0.000530135	0.000310202	0.000335456	0.000238356	0.000592008	0.000710479	0.000571892	0.000154016	0.00502549
Kl	0	4.21395e-06	2.34454e-05	0	0	1.25343e-06	1.97723e-06	3.31885e-06	3.52124e-06	0	4.51442e-06	1.97055e-06	4.91367e-07	3.13424e-06	3.47233e-06	1.25073e-05	1.62777e-05	1.05871e-05	1.0081e-05	2.53412e-06	0	1.2718e-06	0	1.35615e-05	8.33895e-06
